x,y,z,mac_address,rssi
5.4,29.59,1.2,00:13:ce:8f:77:43,-61.73366351367699,00:13:ce:8f:78:d9,-27.39715103326324,00:13:ce:95:de:7e,-74.16207072090977,00:13:ce:95:e1:6f,-56.41610633603577,00:13:ce:97:78:79,-77.09696119464455,
4.2,29.59,1.2,00:13:ce:8f:77:43,-65.23566922027342,00:13:ce:8f:78:d9,-26.321906922875655,00:13:ce:95:de:7e,-74.36075485638004,00:13:ce:95:e1:6f,-52.49420189713092,00:13:ce:97:78:79,-79.65552910097857,
3.0,29.59,1.2,00:13:ce:8f:77:43,-61.62768860677072,00:13:ce:8f:78:d9,-27.831997183293268,00:13:ce:95:de:7e,-72.92196307306091,00:13:ce:95:e1:6f,-54.06190975237827,00:13:ce:97:78:79,-75.77922385804489,
1.8,29.59,1.2,00:13:ce:8f:77:43,-61.075538061429675,00:13:ce:8f:78:d9,-30.609456971148724,00:13:ce:95:de:7e,-72.67225669840572,00:13:ce:95:e1:6f,-52.30807245330895,00:13:ce:97:78:79,-82.29860001556175,
5.4,30.59,1.2,00:13:ce:8f:77:43,-67.96182747808498,00:13:ce:8f:78:d9,-33.904699569556804,00:13:ce:95:de:7e,-73.13157004155818,00:13:ce:95:e1:6f,-55.98636563972339,00:13:ce:97:78:79,-84.0,
4.2,30.59,1.2,00:13:ce:8f:77:43,-65.63722232636071,00:13:ce:8f:78:d9,-28.13064745129465,00:13:ce:95:de:7e,-71.01841605150581,00:13:ce:95:e1:6f,-52.951125934753534,00:13:ce:97:78:79,-75.56766541439312,
3.0,30.59,1.2,00:13:ce:8f:77:43,-63.770088524975115,00:13:ce:8f:78:d9,-29.31326847922854,00:13:ce:95:de:7e,-69.32412873807978,00:13:ce:95:e1:6f,-51.41873731944464,00:13:ce:97:78:79,-77.97402363618305,
1.8,30.59,1.2,00:13:ce:8f:77:43,-62.483914772486706,00:13:ce:8f:78:d9,-30.845407563031703,00:13:ce:95:de:7e,-70.58754608956102,00:13:ce:95:e1:6f,-52.80095378398781,00:13:ce:97:78:79,-79.6454743807905,
5.4,31.59,1.2,00:13:ce:8f:77:43,-63.33653414067648,00:13:ce:8f:78:d9,-31.39862052884427,00:13:ce:95:de:7e,-72.52171074314133,00:13:ce:95:e1:6f,-56.432093089924855,00:13:ce:97:78:79,-75.8951707348149,
4.2,31.59,1.2,00:13:ce:8f:77:43,-65.17521364535652,00:13:ce:8f:78:d9,-34.90231164052127,00:13:ce:95:de:7e,-72.24215200078368,00:13:ce:95:e1:6f,-57.48611827989202,00:13:ce:97:78:79,-77.47286231260057,
3.0,31.59,1.2,00:13:ce:8f:77:43,-64.79157982635263,00:13:ce:8f:78:d9,-34.66177140885024,00:13:ce:95:e1:6f,-57.15824877744246,
1.8,31.59,1.2,00:13:ce:8f:77:43,-66.43658957355636,00:13:ce:8f:78:d9,-35.66991100276959,00:13:ce:95:e1:6f,-55.33277192463218,
5.4,26.04,1.2,00:13:ce:8f:77:43,-62.64623680040171,00:13:ce:8f:78:d9,-32.08095599844181,00:13:ce:95:de:7e,-69.91467137183325,00:13:ce:95:e1:6f,-53.60205433969348,00:13:ce:97:78:79,-80.36675774390743,
4.2,26.04,1.2,00:13:ce:8f:77:43,-62.640180684434554,00:13:ce:8f:78:d9,-31.502918907663364,00:13:ce:95:de:7e,-67.14806155602601,00:13:ce:95:e1:6f,-49.61947547938805,00:13:ce:97:78:79,-78.7717855761269,
3.0,26.04,1.2,00:13:ce:8f:77:43,-61.3285367894034,00:13:ce:8f:78:d9,-40.27866785707617,00:13:ce:95:de:7e,-71.59184845747897,00:13:ce:95:e1:6f,-48.55616361086668,00:13:ce:97:78:79,-81.87900587107126,
1.8,26.04,1.2,00:13:ce:8f:77:43,-61.632013657284794,00:13:ce:8f:78:d9,-37.21303700802637,00:13:ce:95:de:7e,-70.04379395823428,00:13:ce:95:e1:6f,-49.842408579754576,00:13:ce:97:78:79,-79.30843835705681,
5.4,27.04,1.2,00:13:ce:8f:77:43,-69.3491788278091,00:13:ce:8f:78:d9,-35.44498880258851,00:13:ce:95:de:7e,-74.33114041959948,00:13:ce:95:e1:6f,-53.75078825482744,00:13:ce:97:78:79,-78.99305893004502,
4.2,27.04,1.2,00:13:ce:8f:77:43,-65.73306689295362,00:13:ce:8f:78:d9,-34.155676910174435,00:13:ce:95:de:7e,-70.00238834483939,00:13:ce:95:e1:6f,-53.19201172112905,00:13:ce:97:78:79,-74.53758259699303,
3.0,27.04,1.2,00:13:ce:8f:77:43,-59.730198281008654,00:13:ce:8f:78:d9,-34.9077558821774,00:13:ce:95:de:7e,-68.94866237207006,00:13:ce:95:e1:6f,-48.354690657479594,00:13:ce:97:78:79,-80.16402427445406,
1.8,27.04,1.2,00:13:ce:8f:77:43,-62.51800723609591,00:13:ce:8f:78:d9,-35.90675929861404,00:13:ce:95:de:7e,-68.31866217309285,00:13:ce:95:e1:6f,-49.08899073717411,00:13:ce:97:78:79,-79.69589715125842,
5.4,28.04,1.2,00:13:ce:8f:77:43,-65.08060316454083,00:13:ce:8f:78:d9,-26.781914248338744,00:13:ce:95:de:7e,-68.06362705004786,00:13:ce:95:e1:6f,-50.3985478623455,00:13:ce:97:78:79,-79.53985198613422,
